city_name,city_lat,city_lon,country_code,year,temp_avg,months_represented,seasons_represented,tmax_c,tmin_c,temp_range,distance_km,valid_temp_weeks,lat_band_simple
Srednekolymsk,67.456,153.704,RU,2022,-10.3,12,4,-5.618,-14.982,9.365,0.945,52,High Northern (>=45°N)
Srednekolymsk,67.456,153.704,RU,2023,-10.023,12,4,-4.927,-15.118,10.192,0.945,52,High Northern (>=45°N)
Srednekolymsk,67.456,153.704,RU,2024,-9.677,12,4,-4.927,-14.427,9.5,0.945,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2000,4.336,12,4,6.73,1.942,4.788,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2001,4.811,12,4,7.516,2.106,5.41,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2002,4.77,12,4,7.232,2.309,4.922,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2003,5.85,12,4,8.397,3.303,5.093,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2004,5.271,12,4,8.062,2.48,5.582,0.233,53,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2005,4.817,12,4,7.538,2.096,5.442,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2006,5.134,12,4,7.849,2.419,5.43,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2007,5.417,12,4,8.389,2.445,5.943,0.233,50,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2008,5.129,12,4,7.855,2.403,5.452,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2009,5.071,12,4,7.603,2.539,5.064,0.233,53,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2010,5.852,12,4,8.444,3.261,5.183,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2011,4.767,12,4,7.455,2.079,5.376,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2012,5.086,12,4,7.771,2.402,5.369,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2013,4.478,12,4,6.908,2.047,4.861,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2014,5.462,12,4,7.703,3.22,4.483,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2015,4.182,12,4,6.737,1.627,5.11,0.233,53,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2016,5.679,12,4,8.11,3.248,4.861,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2017,5.113,12,4,7.821,2.404,5.418,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2018,4.53,12,4,7.109,1.952,5.157,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2019,5.134,12,4,8.032,2.235,5.797,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2020,4.52,12,4,7.181,1.858,5.322,0.233,53,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2021,4.819,12,4,7.401,2.238,5.163,0.233,52,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2022,4.634,12,4,7.233,2.035,5.198,0.233,51,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2023,4.443,12,4,7.157,1.726,5.428,0.233,51,High Northern (>=45°N)
Stykkishólmur,65.075,-22.73,IS,2024,3.801,12,4,6.524,1.079,5.444,0.233,52,High Northern (>=45°N)
Tafunsak,5.367,162.985,FM,2000,27.337,12,4,30.805,23.87,6.935,3.817,49,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2001,27.573,12,4,31.277,23.87,7.407,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2002,27.737,12,4,31.365,24.11,7.255,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2003,26.341,12,4,31.447,21.235,10.212,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2004,26.027,12,4,31.428,20.625,10.803,3.817,53,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2005,27.255,12,4,30.987,23.522,7.465,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2006,27.808,12,4,31.196,24.421,6.775,3.817,48,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2007,27.243,12,4,30.797,23.688,7.108,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2008,27.031,12,4,30.616,23.445,7.171,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2009,27.826,12,4,31.713,23.94,7.773,3.817,53,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2015,27.603,12,4,31.23,23.976,7.255,3.817,53,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2016,27.947,12,4,31.502,24.392,7.11,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2017,28.015,12,4,31.158,24.873,6.286,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2018,27.408,12,4,30.913,23.903,7.01,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2019,26.851,12,4,31.04,22.662,8.378,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2020,26.919,12,4,31.102,22.736,8.366,3.817,53,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2021,26.943,12,4,30.965,22.921,8.044,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2022,26.762,12,4,30.542,22.982,7.56,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2023,26.889,12,4,30.942,22.835,8.107,3.817,52,Low Northern (0-45°N)
Tafunsak,5.367,162.985,FM,2024,26.688,12,4,31.45,21.927,9.523,3.817,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2002,28.167,12,4,32.539,23.795,8.744,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2003,28.053,12,4,32.163,23.943,8.22,0.943,51,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2004,28.176,12,4,32.306,24.055,8.259,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2005,28.269,12,4,32.529,24.008,8.521,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2006,28.298,12,4,32.468,24.128,8.341,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2007,28.366,12,4,32.671,24.06,8.611,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2008,28.038,12,4,32.278,23.798,8.48,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2009,28.409,12,4,32.663,24.155,8.507,0.943,53,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2010,28.584,12,4,33.128,24.039,9.089,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2011,28.182,12,4,32.295,24.068,8.228,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2012,28.595,12,4,32.943,24.247,8.695,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2013,28.049,12,4,31.885,24.212,7.673,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2014,27.693,12,4,31.499,23.886,7.614,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2015,27.519,12,4,31.355,23.683,7.672,0.943,53,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2016,28.04,12,4,31.771,24.308,7.463,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2017,27.503,12,4,31.043,23.964,7.08,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2018,27.48,12,4,31.395,23.565,7.83,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2019,27.42,12,4,31.474,23.366,8.108,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2020,27.736,12,4,31.795,23.678,8.117,0.943,53,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2021,27.708,12,4,31.56,23.855,7.705,0.943,52,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2022,27.96,12,4,31.435,24.474,6.973,0.943,50,Low Northern (0-45°N)
Tagbilaran City,9.656,123.852,PH,2024,28.4,12,4,31.99,24.811,7.179,0.943,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2000,27.697,12,4,31.945,23.448,8.497,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2001,27.607,12,4,31.753,23.46,8.293,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2002,27.639,12,4,31.982,23.296,8.686,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2003,27.784,12,4,32.504,23.064,9.44,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2004,27.589,12,4,32.077,23.101,8.976,0.29,53,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2006,27.861,12,4,32.22,23.502,8.718,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2007,27.81,12,4,32.087,23.534,8.553,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2008,27.762,12,4,31.959,23.565,8.394,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2009,28.156,12,4,32.461,23.85,8.611,0.29,53,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2010,27.942,12,4,32.082,23.801,8.281,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2011,28.174,12,4,32.508,23.839,8.669,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2012,28.341,12,4,32.683,24.0,8.683,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2013,28.188,12,4,32.547,23.829,8.719,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2014,28.235,12,4,32.541,23.928,8.613,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2015,28.501,12,4,32.772,24.231,8.541,0.29,53,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2016,28.8,12,4,33.006,24.593,8.412,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2017,28.514,12,4,32.727,24.301,8.427,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2018,28.404,12,4,32.661,24.147,8.513,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2019,28.89,12,4,33.325,24.455,8.87,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2020,28.614,12,4,32.924,24.304,8.619,0.29,53,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2021,28.281,12,4,32.476,24.085,8.39,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2022,28.253,12,4,32.475,24.03,8.445,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2023,28.699,12,4,33.129,24.268,8.861,0.29,52,Low Northern (0-45°N)
Thiruvananthapuram,8.486,76.949,IN,2024,29.038,12,4,33.348,24.729,8.619,0.29,52,Low Northern (0-45°N)
Tāfuna,-14.336,-170.72,AS,2000,28.029,12,4,30.929,25.13,5.799,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2001,28.281,12,4,30.967,25.596,5.372,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2002,28.615,12,4,31.188,26.043,5.146,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2003,27.981,12,4,30.405,25.557,4.848,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2004,27.672,12,4,29.961,25.383,4.578,0.903,53,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2005,28.101,12,4,30.371,25.832,4.539,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2006,27.793,12,4,30.159,25.427,4.732,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2007,28.504,12,4,30.886,26.121,4.765,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2008,28.147,12,4,30.548,25.747,4.801,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2009,27.986,12,4,30.261,25.711,4.549,0.903,53,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2010,27.954,12,4,30.37,25.538,4.832,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2011,27.34,12,4,30.018,24.661,5.357,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2012,27.428,12,4,29.796,25.06,4.737,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2013,27.731,12,4,30.154,25.308,4.846,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2014,27.621,12,4,30.008,25.234,4.774,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2015,27.493,12,4,29.709,25.277,4.432,0.903,53,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2016,28.078,12,4,30.343,25.814,4.529,0.903,49,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2017,27.861,12,4,30.191,25.531,4.66,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2018,27.681,12,4,30.006,25.356,4.65,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2019,27.979,12,4,30.217,25.741,4.476,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2020,27.887,12,4,30.323,25.451,4.872,0.903,53,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2021,27.751,12,4,30.19,25.312,4.877,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2022,27.711,12,4,30.339,25.083,5.256,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2023,27.918,12,4,30.402,25.434,4.968,0.903,52,Low Southern (0-45°S)
Tāfuna,-14.336,-170.72,AS,2024,28.325,12,4,30.698,25.952,4.746,0.903,52,Low Southern (0-45°S)
Upernavik,72.784,-56.149,GL,2001,-4.8,12,4,-1.923,-7.676,5.752,0.537,49,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2002,-5.189,12,4,-2.761,-7.617,4.856,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2003,-3.447,12,4,-0.918,-5.977,5.06,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2004,-6.304,12,4,-3.798,-8.809,5.011,0.537,51,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2005,-4.415,12,4,-1.584,-7.246,5.662,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2006,-5.072,12,4,-2.759,-7.385,4.627,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2007,-4.829,12,4,-2.486,-7.172,4.686,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2008,-5.471,12,4,-2.987,-7.955,4.968,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2009,-5.032,12,4,-2.555,-7.509,4.954,0.537,53,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2010,-2.528,12,4,0.054,-5.11,5.164,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2011,-4.744,12,4,-2.44,-7.049,4.609,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2012,-4.615,12,4,-2.313,-6.917,4.605,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2013,-5.355,12,4,-3.075,-7.635,4.56,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2014,-4.768,12,4,-2.561,-6.975,4.414,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2019,-4.519,12,4,-2.025,-7.013,4.987,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2020,-5.265,12,4,-3.091,-7.439,4.348,0.537,53,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2021,-3.313,11,4,-0.434,-6.192,5.758,0.537,48,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2022,-4.882,12,4,-2.046,-7.719,5.672,0.537,52,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2023,-6.125,12,4,-3.662,-8.588,4.926,0.537,51,High Northern (>=45°N)
Upernavik,72.784,-56.149,GL,2024,-5.552,12,4,-3.093,-8.011,4.918,0.537,51,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2000,-11.675,12,4,-8.736,-14.614,5.877,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2001,-11.868,12,4,-8.897,-14.839,5.942,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2002,-10.156,12,4,-7.083,-13.229,6.147,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2003,-10.504,12,4,-7.677,-13.33,5.653,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2004,-10.804,12,4,-7.867,-13.741,5.874,1.806,53,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2005,-10.205,12,4,-7.47,-12.94,5.469,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2006,-10.288,12,4,-7.276,-13.3,6.024,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2007,-9.188,12,4,-6.266,-12.109,5.843,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2008,-10.269,12,4,-7.298,-13.24,5.943,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2009,-10.4,12,4,-7.246,-13.555,6.309,1.806,53,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2010,-9.783,12,4,-6.877,-12.689,5.812,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2011,-9.874,12,4,-6.657,-13.091,6.434,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2012,-10.4,12,4,-7.429,-13.371,5.942,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2013,-9.653,12,4,-6.773,-12.533,5.76,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2014,-9.382,12,4,-6.645,-12.12,5.475,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2015,-9.886,12,4,-7.063,-12.708,5.644,1.806,53,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2016,-7.157,12,4,-4.343,-9.972,5.629,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2017,-7.454,12,4,-4.41,-10.497,6.087,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2018,-8.24,12,4,-5.244,-11.237,5.992,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2019,-6.061,12,4,-3.027,-9.095,6.068,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2020,-9.681,12,4,-6.708,-12.654,5.946,1.806,53,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2021,-9.867,12,4,-6.935,-12.8,5.866,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2022,-8.75,12,4,-5.645,-11.855,6.21,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2023,-7.822,12,4,-4.83,-10.813,5.984,1.806,52,High Northern (>=45°N)
Utqiagvik,71.291,-156.789,US,2024,-8.07,12,4,-5.26,-10.881,5.62,1.806,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2000,2.758,12,4,4.743,0.773,3.97,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2001,2.341,12,4,4.416,0.265,4.151,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2002,2.262,12,4,4.291,0.234,4.057,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2003,2.695,12,4,4.87,0.521,4.349,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2004,3.171,12,4,5.409,0.932,4.477,0.556,53,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2005,3.27,12,4,5.416,1.125,4.291,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2006,3.364,12,4,5.709,1.019,4.69,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2007,3.265,12,4,5.236,1.294,3.942,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2008,2.526,12,4,4.488,0.563,3.924,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2009,2.241,12,4,4.363,0.119,4.244,0.556,53,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2010,2.194,12,4,4.32,0.068,4.252,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2011,3.279,12,4,5.352,1.205,4.147,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2012,2.495,12,4,4.699,0.291,4.408,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2013,3.619,12,4,5.987,1.251,4.736,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2014,2.831,12,4,5.014,0.647,4.368,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2015,3.213,12,4,5.224,1.202,4.022,0.556,53,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2016,3.757,12,4,6.023,1.492,4.531,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2017,2.484,12,4,4.769,0.199,4.571,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2018,3.065,12,4,5.523,0.606,4.917,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2019,2.013,12,4,4.277,-0.252,4.529,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2020,3.046,12,4,5.177,0.915,4.262,0.556,53,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2021,2.375,12,4,4.376,0.375,4.0,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2022,3.377,12,4,5.332,1.423,3.909,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2023,2.819,12,4,4.937,0.701,4.236,0.556,52,High Northern (>=45°N)
Vardø,70.37,31.111,NO,2024,3.365,12,4,5.673,1.058,4.615,0.556,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2000,-14.42,12,4,-8.728,-20.112,11.384,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2001,-15.071,12,4,-9.032,-21.11,12.078,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2002,-14.384,12,4,-8.205,-20.564,12.359,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2003,-13.699,12,4,-7.907,-19.491,11.584,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2004,-16.231,12,4,-10.884,-21.578,10.694,1.492,53,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2005,-11.941,12,4,-6.661,-17.222,10.561,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2006,-13.73,12,4,-8.284,-19.176,10.891,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2007,-12.061,12,4,-6.515,-17.608,11.094,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2008,-12.311,12,4,-6.481,-18.141,11.66,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2009,-14.421,12,4,-9.143,-19.7,10.557,1.492,53,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2010,-12.729,12,4,-6.896,-18.562,11.666,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2011,-12.792,12,4,-7.351,-18.233,10.883,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2012,-12.904,12,4,-6.978,-18.83,11.852,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2013,-13.523,12,4,-7.529,-19.516,11.987,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2015,-12.968,12,4,-6.979,-20.153,11.978,1.492,51,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2016,-13.076,12,4,-7.535,-18.617,11.082,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2017,-12.813,12,4,-7.093,-18.532,11.439,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2018,-12.942,12,4,-7.007,-18.877,11.87,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2019,-13.891,12,4,-7.94,-19.841,11.901,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2020,-12.575,12,4,-6.202,-18.948,12.747,1.492,53,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2021,-13.567,12,4,-7.224,-19.91,12.686,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2022,-12.515,12,4,-6.868,-18.162,11.294,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2023,-13.559,12,4,-7.715,-19.403,11.688,1.492,52,High Northern (>=45°N)
Verkhoyansk,67.554,133.39,RU,2024,-13.068,12,4,-7.047,-19.214,12.292,1.492,51,High Northern (>=45°N)
Weno,7.446,151.841,FM,2000,27.934,12,4,31.108,24.76,6.348,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2001,27.399,12,4,30.643,24.155,6.487,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2002,27.167,12,4,30.179,24.155,6.024,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2003,27.268,12,4,30.096,24.441,5.655,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2004,27.683,12,4,30.31,25.055,5.255,2.443,53,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2005,27.802,12,4,30.232,25.371,4.86,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2006,27.819,12,4,30.261,25.377,4.884,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2007,27.869,12,4,30.488,25.25,5.238,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2008,27.8,12,4,30.532,25.069,5.463,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2009,27.999,12,4,30.511,25.486,5.025,2.443,53,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2010,28.21,12,4,30.951,25.469,5.482,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2011,27.935,12,4,30.805,25.065,5.741,2.443,52,Low Northern (0-45°N)
Weno,7.446,151.841,FM,2012,28.188,12,4,31.059,25.316,5.743,2.443,52,Low Northern (0-45°N)
